"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Feb 14 2025","2460720.9999537035","761227201","132.74","1.20e-7","2.12e-8","-1.74","-","130.19","1e-8","0","bin863.log"
"Feb 21 2025","2460727.9999537035","761832001","26.08","6.30e-8","2.68e-8","-1.74","-","133.13","1e-8","0","bin864.log"
"Mar 07 2025","2460741.9999537035","763041601","30.16","5.66e-8","1.86e-8","-1.74","-","137.81","1e-8","0","bin866.log"
"Mar 14 2025","2460748.9999537035","763646401","187.97","1.21e-7","2.20e-8","-1.74","-","139.21","1e-8","0","bin867.log"
"Mar 21 2025","2460755.9999537035","764251201","131.78","9.62e-8","1.70e-8","-1.74","-","139.73","1e-8","0","bin868.log"
"Mar 28 2025","2460762.9999537035","764856001","53.97","7.71e-8","1.90e-8","-1.74","-","139.25","1e-8","0","bin869.log"
"Apr 04 2025","2460769.9999537035","765460801","34.07","3.98e-8","1.42e-8","-1.74","-","137.71","1e-8","0","bin870.log"
"Apr 11 2025","2460776.9999537035","766065601","89.55","7.19e-8","1.62e-8","-1.74","-","135.12","1e-8","0","bin871.log"
"Apr 18 2025","2460783.9999537035","766670401","50.25","5.69e-8","1.73e-8","-1.74","-","131.59","1e-8","0","bin872.log"
"Apr 25 2025","2460790.9999537035","767275201","109.92","8.90e-8","1.76e-8","-1.74","-","127.25","1e-8","0","bin873.log"
"May 02 2025","2460797.9999537035","767880001","222.39","1.03e-7","1.45e-8","-1.74","-","122.24","1e-8","0","bin874.log"
"May 09 2025","2460804.9999537035","768484801","73.48","4.64e-8","1.14e-8","-1.74","-","116.66","1e-8","0","bin875.log"
"May 16 2025","2460811.9999537035","769089601","71.69","6.21e-8","1.56e-8","-1.74","-","110.63","1e-8","0","bin876.log"
"May 23 2025","2460818.9999537035","769694401","9.42","1.85e-8","1.08e-8","-1.74","-","104.25","1e-8","0","bin877.log"
"May 30 2025","2460825.9999537035","770299201","192.83","1.04e-7","1.82e-8","-1.74","-","97.60","1e-8","0","bin878.log"
"Jun 06 2025","2460832.9999537035","770904001","120.28","8.25e-8","1.67e-8","-1.74","-","90.75","1e-8","0","bin879.log"
"Jun 13 2025","2460839.9999537035","771508801","111.1","7.93e-8","1.57e-8","-1.74","-","83.77","1e-8","0","bin880.log"
"Jun 20 2025","2460846.9999537035","772113601","79.54","7.46e-8","1.68e-8","-1.74","-","76.73","1e-8","0","bin881.log"
"Jun 27 2025","2460853.9999537035","772718401","21.94","5.83e-8","2.48e-8","-1.74","-","69.71","1e-8","0","bin882.log"
"Jul 04 2025","2460860.9999537035","773323201","79.48","9.18e-8","2.32e-8","-1.74","-","62.78","1e-8","0","bin883.log"
"Jul 11 2025","2460867.9999537035","773928001","90.93","8.19e-8","1.89e-8","-1.74","-","56.03","1e-8","0","bin884.log"
"Jul 18 2025","2460874.9999537035","774532801","149.49","9.84e-8","1.89e-8","-1.74","-","49.57","1e-8","0","bin885.log"
"Jul 25 2025","2460881.9999537035","775137601","121.57","1.05e-7","2.04e-8","-1.74","-","43.53","1e-8","0","bin886.log"
"Aug 01 2025","2460888.9999537035","775742401","5.85","3.51e-8","2.58e-8","-1.74","-","38.11","1e-8","0","bin887.log"
"Aug 08 2025","2460895.9999537035","776347201","125.64","1.48e-7","3.10e-8","-1.74","-","33.57","1e-8","0","bin888.log"
"Aug 15 2025","2460902.9999537035","776952001","202.56","1.81e-7","2.90e-8","-1.74","-","30.27","1e-8","0","bin889.log"
"Aug 22 2025","2460909.9999537035","777556801","129.93","9.99e-8","2.08e-8","-1.74","-","28.58","1e-8","0","bin890.log"
"Aug 29 2025","2460916.9999537035","778161601","123.79","1.32e-7","2.40e-8","-1.74","-","28.71","1e-8","0","bin891.log"
"Sep 05 2025","2460923.9999537035","778766401","160.42","1.20e-7","2.23e-8","-1.74","-","30.58","1e-8","0","bin892.log"
"Sep 12 2025","2460930.9999537035","779371201","208.27","1.40e-7","2.20e-8","-1.74","-","33.84","1e-8","0","bin893.log"
"Sep 19 2025","2460937.9999537035","779976001","74.35","1.05e-7","3.18e-8","-1.74","-","38.08","1e-8","0","bin894.log"
"Sep 26 2025","2460944.9999537035","780580801","182.3","1.35e-7","2.20e-8","-1.74","-","42.94","1e-8","0","bin895.log"
"Oct 03 2025","2460951.9999537035","781185601","183.17","1.26e-7","2.20e-8","-1.74","-","48.20","1e-8","0","bin896.log"
"Oct 10 2025","2460958.9999537035","781790401","348.38","1.36e-7","1.80e-8","-1.74","-","53.66","1e-8","0","bin897.log"
"Oct 17 2025","2460965.9999537035","782395201","200.56","1.02e-7","1.60e-8","-1.74","-","59.22","1e-8","0","bin898.log"
"Oct 24 2025","2460972.9999537035","783000001","133.66","9.92e-8","1.93e-8","-1.74","-","64.77","1e-8","0","bin899.log"
"Oct 31 2025","2460979.9999537035","783604801","87.95","7.37e-8","1.66e-8","-1.74","-","70.26","1e-8","0","bin900.log"
"Nov 07 2025","2460986.9999537035","784209601","107.21","9.53e-8","1.97e-8","-1.74","-","75.61","1e-8","0","bin901.log"
"Nov 14 2025","2460993.9999537035","784814401","28.36","4.06e-8","1.50e-8","-1.74","-","80.77","1e-8","0","bin902.log"
"Nov 21 2025","2461000.9999537035","785419201","220.67","1.10e-7","1.63e-8","-1.74","-","85.70","1e-8","0","bin903.log"
"Nov 28 2025","2461007.9999537035","786024001","250.56","1.18e-7","1.70e-8","-1.74","-","90.37","1e-8","0","bin904.log"
"Dec 05 2025","2461014.9999537035","786628801","92.71","8.05e-8","1.67e-8","-1.74","-","94.77","1e-8","0","bin905.log"
"Dec 12 2025","2461021.9999537035","787233601","191.87","1.18e-7","2.02e-8","-1.74","-","98.88","1e-8","0","bin906.log"
"Dec 19 2025","2461028.9999537035","787838401","140.3","1.03e-7","2.08e-8","-1.74","-","102.75","1e-8","0","bin907.log"
"Dec 26 2025","2461035.9999537035","788443201","144.26","1.01e-7","1.90e-8","-1.74","-","106.41","1e-8","0","bin908.log"
"Jan 02 2026","2461042.9999537035","789048001","177.84","1.44e-7","2.60e-8","-1.74","-","109.90","1e-8","0","bin909.log"
"Jan 09 2026","2461049.9999537035","789652801","271.99","1.92e-7","2.90e-8","-1.74","-","113.29","1e-8","0","bin910.log"
"Jan 16 2026","2461056.9999537035","790257601","265.22","2.47e-7","3.70e-8","-1.74","-","116.62","1e-8","0","bin911.log"
"Jan 23 2026","2461063.9999537035","790862401","198.12","1.29e-7","2.40e-8","-1.74","-","119.93","1e-8","0","bin912.log"
"Jan 30 2026","2461070.9999537035","791467201","273.68","1.76e-7","2.50e-8","-1.74","-","123.23","1e-8","0","bin913.log"
"Feb 06 2026","2461077.9999537035","792072001","173.1","1.29e-7","2.30e-8","-1.74","-","126.49","1e-8","0","bin914.log"
"Feb 13 2026","2461084.9999537035","792676801","286.7","1.62e-7","2.30e-8","-1.74","-","129.65","1e-8","0","bin915.log"
"Feb 20 2026","2461091.9999537035","793281601","116.93","2.01e-7","4.00e-8","-1.74","-","132.63","1e-8","0","bin916.log"
