"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Sep 16 2014","2456916.999976852","432561601","113.8","1.65e-7","3.90e-8","-1.74","-","35.96","1e-8","0","bin745.log"
"Sep 19 2014","2456919.999976852","432820801","142.14","2.13e-7","4.50e-8","-1.74","-","37.85","1e-8","0","bin746.log"
"Sep 22 2014","2456922.999976852","433080001","197.07","2.56e-7","4.50e-8","-1.74","-","39.87","1e-8","0","bin747.log"
"Sep 25 2014","2456925.999976852","433339201","201.77","2.95e-7","5.10e-8","-1.74","-","41.98","1e-8","0","bin748.log"
"Sep 28 2014","2456928.999976852","433598401","176.19","2.84e-7","5.60e-8","-1.74","-","44.16","1e-8","0","bin749.log"
"Oct 01 2014","2456931.999976852","433857601","105.97","2.54e-7","6.30e-8","-1.74","-","46.41","1e-8","0","bin750.log"
"Oct 04 2014","2456934.999976852","434116801","138.57","2.75e-7","6.10e-8","-1.74","-","48.71","1e-8","0","bin751.log"
"Oct 07 2014","2456937.999976852","434376001","100.25","1.97e-7","5.20e-8","-1.74","-","51.04","1e-8","0","bin752.log"
"Oct 10 2014","2456940.999976852","434635201","104","2.22e-7","4.90e-8","-1.74","-","53.40","1e-8","0","bin753.log"
"Oct 13 2014","2456943.999976852","434894401","116.4","3.43e-7","6.80e-8","-1.74","-","55.77","1e-8","0","bin754.log"
"Oct 16 2014","2456946.999976852","435153601","103.59","2.16e-7","5.70e-8","-1.74","-","58.16","1e-8","0","bin755.log"
"Oct 19 2014","2456949.999976852","435412801","145.68","2.77e-7","5.20e-8","-1.74","-","60.54","1e-8","0","bin756.log"
"Oct 22 2014","2456952.999976852","435672001","312.51","4.29e-7","6.50e-8","-1.74","-","62.93","1e-8","0","bin757.log"
"Oct 25 2014","2456955.999976852","435931201","84.19","2.08e-7","5.10e-8","-1.74","-","65.30","1e-8","0","bin758.log"
"Oct 28 2014","2456958.999976852","436190401","150.84","2.42e-7","4.60e-8","-1.74","-","67.66","1e-8","0","bin759.log"
"Oct 31 2014","2456961.999976852","436449601","58.71","1.20e-7","3.67e-8","-1.74","-","70.00","1e-8","0","bin760.log"
"Nov 03 2014","2456964.999976852","436708801","70.71","1.69e-7","4.00e-8","-1.74","-","72.31","1e-8","0","bin761.log"
"Nov 06 2014","2456967.999976852","436968001","114.89","1.76e-7","4.00e-8","-1.74","-","74.60","1e-8","0","bin762.log"
"Nov 09 2014","2456970.999976852","437227201","123.08","2.12e-7","4.10e-8","-1.74","-","76.85","1e-8","0","bin763.log"
"Nov 12 2014","2456973.999976852","437486401","211","2.46e-7","4.50e-8","-1.74","-","79.07","1e-8","0","bin764.log"
"Nov 15 2014","2456976.999976852","437745601","218.46","2.67e-7","4.60e-8","-1.74","-","81.25","1e-8","0","bin765.log"
"Nov 18 2014","2456979.999976852","438004801","247.68","3.32e-7","5.60e-8","-1.74","-","83.38","1e-8","0","bin766.log"
"Nov 21 2014","2456982.999976852","438264001","191.94","3.55e-7","6.20e-8","-1.74","-","85.47","1e-8","0","bin767.log"
"Nov 24 2014","2456985.999976852","438523201","200.66","4.05e-7","7.70e-8","-1.74","-","87.51","1e-8","0","bin768.log"
"Nov 27 2014","2456988.999976852","438782401","144.89","2.71e-7","6.30e-8","-1.74","-","89.50","1e-8","0","bin769.log"
"Nov 30 2014","2456991.999976852","439041601","137.77","2.76e-7","5.50e-8","-1.74","-","91.44","1e-8","0","bin770.log"
"Dec 03 2014","2456994.999976852","439300801","360.71","3.98e-7","5.70e-8","-1.74","-","93.33","1e-8","0","bin771.log"
"Dec 06 2014","2456997.999976852","439560001","150.82","2.40e-7","4.40e-8","-1.74","-","95.17","1e-8","0","bin772.log"
"Dec 09 2014","2457000.999976852","439819201","280.36","3.12e-7","4.60e-8","-1.74","-","96.96","1e-8","0","bin773.log"
"Dec 12 2014","2457003.999976852","440078401","235.57","2.87e-7","4.20e-8","-1.74","-","98.70","1e-8","0","bin774.log"
"Dec 15 2014","2457006.999976852","440337601","252.41","2.38e-7","4.00e-8","-1.74","-","100.39","1e-8","0","bin775.log"
"Dec 18 2014","2457009.999976852","440596801","167.23","2.16e-7","4.10e-8","-1.74","-","102.03","1e-8","0","bin776.log"
"Dec 21 2014","2457012.999976852","440856001","251.13","2.88e-7","4.50e-8","-1.74","-","103.64","1e-8","0","bin777.log"
"Dec 24 2014","2457015.999976852","441115201","159.79","1.83e-7","3.80e-8","-1.74","-","105.21","1e-8","0","bin778.log"
"Dec 27 2014","2457018.999976852","441374401","210.33","2.03e-7","3.60e-8","-1.74","-","106.75","1e-8","0","bin779.log"
"Dec 30 2014","2457021.999976852","441633601","240.19","2.58e-7","4.20e-8","-1.74","-","108.25","1e-8","0","bin780.log"
"Jan 02 2015","2457024.999976852","441892801","139.16","2.08e-7","3.90e-8","-1.74","-","109.74","1e-8","0","bin781.log"
"Jan 05 2015","2457027.999976852","442152001","175.64","2.27e-7","4.20e-8","-1.74","-","111.20","1e-8","0","bin782.log"
"Jan 08 2015","2457030.999976852","442411201","68.51","9.70e-8","2.80e-8","-1.74","-","112.65","1e-8","0","bin783.log"
"Jan 11 2015","2457033.999976852","442670401","56.12","1.11e-7","3.19e-8","-1.74","-","114.09","1e-8","0","bin784.log"
"Jan 14 2015","2457036.999976852","442929601","132.47","2.24e-7","4.70e-8","-1.74","-","115.52","1e-8","0","bin785.log"
"Jan 17 2015","2457039.999976852","443188801","174.77","2.15e-7","4.10e-8","-1.74","-","116.94","1e-8","0","bin786.log"
"Jan 20 2015","2457042.999976852","443448001","138.66","1.26e-7","3.00e-8","-1.74","-","118.36","1e-8","0","bin787.log"
"Jan 23 2015","2457045.999976852","443707201","115.77","1.49e-7","3.60e-8","-1.74","-","119.78","1e-8","0","bin788.log"
"Jan 26 2015","2457048.999976852","443966401","53.2","1.19e-7","3.16e-8","-1.74","-","121.19","1e-8","0","bin789.log"
"Jan 29 2015","2457051.999976852","444225601","127.76","1.75e-7","3.50e-8","-1.74","-","122.61","1e-8","0","bin790.log"
"Feb 01 2015","2457054.999976852","444484801","52.5","1.58e-7","4.80e-8","-1.74","-","124.01","1e-8","0","bin791.log"
"Feb 04 2015","2457057.999976852","444744001","42.24","1.15e-7","3.32e-8","-1.74","-","125.41","1e-8","0","bin792.log"
"Feb 07 2015","2457060.999976852","445003201","60.58","1.41e-7","4.43e-8","-1.74","-","126.79","1e-8","0","bin793.log"
"Feb 10 2015","2457063.999976852","445262401","103.86","1.72e-7","4.20e-8","-1.74","-","128.16","1e-8","0","bin794.log"
"Feb 13 2015","2457066.999976852","445521601","80.95","1.60e-7","3.80e-8","-1.74","-","129.50","1e-8","0","bin795.log"
"Feb 16 2015","2457069.999976852","445780801","158.6","2.50e-7","4.60e-8","-1.74","-","130.81","1e-8","0","bin796.log"
"Feb 19 2015","2457072.999976852","446040001","84.18","1.46e-7","3.60e-8","-1.74","-","132.08","1e-8","0","bin797.log"
"Feb 22 2015","2457075.999976852","446299201","102.51","1.36e-7","3.40e-8","-1.74","-","133.30","1e-8","0","bin798.log"
"Feb 25 2015","2457078.999976852","446558401","64.22","1.10e-7","2.95e-8","-1.74","-","134.45","1e-8","0","bin799.log"
"Feb 28 2015","2457081.999976852","446817601","77.88","1.24e-7","3.20e-8","-1.74","-","135.53","1e-8","0","bin800.log"
"Mar 03 2015","2457084.999976852","447076801","73.79","1.09e-7","3.00e-8","-1.74","-","136.51","1e-8","0","bin801.log"
"Mar 06 2015","2457087.999976852","447336001","169.52","2.23e-7","4.00e-8","-1.74","-","137.40","1e-8","0","bin802.log"
"Mar 09 2015","2457090.999976852","447595201","185.29","2.20e-7","4.20e-8","-1.74","-","138.16","1e-8","0","bin803.log"
"Mar 12 2015","2457093.999976852","447854401","190.08","2.41e-7","4.60e-8","-1.74","-","138.79","1e-8","0","bin804.log"
"Mar 15 2015","2457096.999976852","448113601","274.75","2.99e-7","4.40e-8","-1.74","-","139.27","1e-8","0","bin805.log"
"Mar 18 2015","2457099.999976852","448372801","76.82","1.23e-7","3.55e-8","-1.74","-","139.58","1e-8","0","bin806.log"
"Mar 21 2015","2457102.999976852","448632001","94.88","2.39e-7","5.60e-8","-1.74","-","139.73","1e-8","0","bin807.log"
"Mar 24 2015","2457105.999976852","448891201","83.51","1.87e-7","4.70e-8","-1.74","-","139.69","1e-8","0","bin808.log"
"Mar 27 2015","2457108.999976852","449150401","141.15","2.12e-7","4.50e-8","-1.74","-","139.45","1e-8","0","bin809.log"
"Mar 30 2015","2457111.999976852","449409601","82.18","1.63e-7","4.10e-8","-1.74","-","139.02","1e-8","0","bin810.log"
"Apr 02 2015","2457114.999976852","449668801","138.89","2.44e-7","5.20e-8","-1.74","-","138.40","1e-8","0","bin811.log"
"Apr 05 2015","2457117.999976852","449928001","133.47","1.79e-7","3.90e-8","-1.74","-","137.58","1e-8","0","bin812.log"
"Apr 08 2015","2457120.999976852","450187201","177.75","2.58e-7","4.60e-8","-1.74","-","136.57","1e-8","0","bin813.log"
"Apr 11 2015","2457123.999976852","450446401","239.93","2.73e-7","4.60e-8","-1.74","-","135.37","1e-8","0","bin814.log"
"Apr 14 2015","2457126.999976852","450705601","156.64","1.92e-7","4.00e-8","-1.74","-","134.00","1e-8","0","bin815.log"
"Apr 17 2015","2457129.999976852","450964801","107.91","1.60e-7","3.50e-8","-1.74","-","132.46","1e-8","0","bin816.log"
"Apr 20 2015","2457132.999976852","451224001","150.9","1.97e-7","3.80e-8","-1.74","-","130.77","1e-8","0","bin817.log"
"Apr 23 2015","2457135.999976852","451483201","136.38","1.68e-7","3.60e-8","-1.74","-","128.94","1e-8","0","bin818.log"
"Apr 26 2015","2457138.999976852","451742401","201.73","2.32e-7","4.10e-8","-1.74","-","126.97","1e-8","0","bin819.log"
"Apr 29 2015","2457141.999976852","452001601","184.66","2.60e-7","4.60e-8","-1.74","-","124.88","1e-8","0","bin820.log"
"May 02 2015","2457144.999976852","452260801","226.45","3.01e-7","4.60e-8","-1.74","-","122.67","1e-8","0","bin821.log"
"May 05 2015","2457147.999976852","452520001","241.14","2.22e-7","3.80e-8","-1.74","-","120.36","1e-8","0","bin822.log"
"May 08 2015","2457150.999976852","452779201","104.8","1.48e-7","3.40e-8","-1.74","-","117.96","1e-8","0","bin823.log"
"May 11 2015","2457153.999976852","453038401","62.28","1.04e-7","3.04e-8","-1.74","-","115.47","1e-8","0","bin824.log"
"May 14 2015","2457156.999976852","453297601","69.4","1.10e-7","3.00e-8","-1.74","-","112.90","1e-8","0","bin825.log"
"May 17 2015","2457159.999976852","453556801","58.98","1.19e-7","3.64e-8","-1.74","-","110.26","1e-8","0","bin826.log"
"May 20 2015","2457162.999976852","453816001","83.23","1.61e-7","3.90e-8","-1.74","-","107.56","1e-8","0","bin827.log"
"May 23 2015","2457165.999976852","454075201","49.3","1.02e-7","3.28e-8","-1.74","-","104.79","1e-8","0","bin828.log"
"May 26 2015","2457168.999976852","454334401","75.17","1.28e-7","3.31e-8","-1.74","-","101.98","1e-8","0","bin829.log"
"May 29 2015","2457171.999976852","454593601","149.04","2.02e-7","4.20e-8","-1.74","-","99.12","1e-8","0","bin830.log"
"Jun 01 2015","2457174.999976852","454852801","185.13","2.56e-7","4.50e-8","-1.74","-","96.23","1e-8","0","bin831.log"
"Jun 04 2015","2457177.999976852","455112001","156.84","2.19e-7","4.30e-8","-1.74","-","93.29","1e-8","0","bin832.log"
"Jun 07 2015","2457180.999976852","455371201","104.16","1.85e-7","4.10e-8","-1.74","-","90.33","1e-8","0","bin833.log"
"Jun 10 2015","2457183.999976852","455630401","85.23","1.56e-7","3.80e-8","-1.74","-","87.35","1e-8","0","bin834.log"
"Jun 13 2015","2457186.999976852","455889601","172.96","2.41e-7","4.40e-8","-1.74","-","84.35","1e-8","0","bin835.log"
"Jun 16 2015","2457189.999976852","456148801","270.13","3.12e-7","4.60e-8","-1.74","-","81.34","1e-8","0","bin836.log"
"Jun 19 2015","2457192.999976852","456408001","200.77","2.52e-7","4.30e-8","-1.74","-","78.32","1e-8","0","bin837.log"
"Jun 22 2015","2457195.999976852","456667201","213.05","3.39e-7","5.40e-8","-1.74","-","75.31","1e-8","0","bin838.log"
"Jun 25 2015","2457198.999976852","456926401","188.35","2.41e-7","4.50e-8","-1.74","-","72.29","1e-8","0","bin839.log"
"Jun 28 2015","2457201.999976852","457185601","253.58","2.30e-7","3.90e-8","-1.74","-","69.29","1e-8","0","bin840.log"
"Jul 01 2015","2457204.999965278","457444801","163.96","2.01e-7","3.70e-8","-1.74","-","66.31","1e-8","0","bin841.log"
"Jul 04 2015","2457207.999965278","457704001","282.95","3.02e-7","4.70e-8","-1.74","-","63.35","1e-8","0","bin842.log"
"Jul 07 2015","2457210.999965278","457963201","143.34","2.21e-7","4.00e-8","-1.74","-","60.43","1e-8","0","bin843.log"
"Jul 10 2015","2457213.999965278","458222401","221.45","2.50e-7","4.50e-8","-1.74","-","57.54","1e-8","0","bin844.log"
"Jul 13 2015","2457216.999965278","458481601","173.19","2.12e-7","4.20e-8","-1.74","-","54.70","1e-8","0","bin845.log"
"Jul 16 2015","2457219.999965278","458740801","224.95","2.82e-7","4.70e-8","-1.74","-","51.91","1e-8","0","bin846.log"
"Jul 19 2015","2457222.999965278","459000001","117.56","2.00e-7","4.00e-8","-1.74","-","49.20","1e-8","0","bin847.log"
"Jul 22 2015","2457225.999965278","459259201","148.21","2.45e-7","4.90e-8","-1.74","-","46.56","1e-8","0","bin848.log"
"Jul 25 2015","2457228.999965278","459518401","169.41","2.58e-7","4.50e-8","-1.74","-","44.02","1e-8","0","bin849.log"
"Jul 28 2015","2457231.999965278","459777601","224.44","2.86e-7","4.70e-8","-1.74","-","41.58","1e-8","0","bin850.log"
"Jul 31 2015","2457234.999965278","460036801","154.44","1.66e-7","3.50e-8","-1.74","-","39.27","1e-8","0","bin851.log"
"Aug 03 2015","2457237.999965278","460296001","366.14","3.78e-7","5.10e-8","-1.74","-","37.11","1e-8","0","bin852.log"
"Aug 06 2015","2457240.999965278","460555201","154.17","1.88e-7","3.90e-8","-1.74","-","35.13","1e-8","0","bin853.log"
"Aug 09 2015","2457243.999965278","460814401","190.78","2.02e-7","3.80e-8","-1.74","-","33.34","1e-8","0","bin854.log"
"Aug 12 2015","2457246.999965278","461073601","274.18","3.55e-7","5.30e-8","-1.74","-","31.79","1e-8","0","bin855.log"
"Aug 15 2015","2457249.999965278","461332801","283.76","2.98e-7","4.80e-8","-1.74","-","30.49","1e-8","0","bin856.log"
"Aug 18 2015","2457252.999965278","461592001","244.59","2.91e-7","4.80e-8","-1.74","-","29.49","1e-8","0","bin857.log"
"Aug 21 2015","2457255.999965278","461851201","194.19","2.43e-7","4.40e-8","-1.74","-","28.81","1e-8","0","bin858.log"
"Aug 24 2015","2457258.999965278","462110401","234","2.71e-7","4.20e-8","-1.74","-","28.46","1e-8","0","bin859.log"
"Aug 27 2015","2457261.999965278","462369601","98.43","1.45e-7","3.60e-8","-1.74","-","28.45","1e-8","0","bin860.log"
"Aug 30 2015","2457264.999965278","462628801","99.87","1.81e-7","4.00e-8","-1.74","-","28.78","1e-8","0","bin861.log"
"Sep 02 2015","2457267.999965278","462888001","55.29","1.34e-7","3.60e-8","-1.74","-","29.43","1e-8","0","bin862.log"
"Sep 05 2015","2457270.999965278","463147201","125.23","2.09e-7","4.70e-8","-1.74","-","30.37","1e-8","0","bin863.log"
"Sep 08 2015","2457273.999965278","463406401","82.68","1.22e-7","3.28e-8","-1.74","-","31.57","1e-8","0","bin864.log"
"Sep 11 2015","2457276.999965278","463665601","118.66","1.52e-7","3.60e-8","-1.74","-","33.01","1e-8","0","bin865.log"
"Sep 14 2015","2457279.999965278","463924801","153.42","2.44e-7","4.90e-8","-1.74","-","34.63","1e-8","0","bin866.log"
"Sep 17 2015","2457282.999965278","464184001","78.48","1.57e-7","3.90e-8","-1.74","-","36.42","1e-8","0","bin867.log"
"Sep 20 2015","2457285.999965278","464443201","137.74","1.58e-7","3.50e-8","-1.74","-","38.35","1e-8","0","bin868.log"
"Sep 23 2015","2457288.999965278","464702401","179.7","2.07e-7","4.00e-8","-1.74","-","40.39","1e-8","0","bin869.log"
"Sep 26 2015","2457291.999965278","464961601","135.22","1.48e-7","3.30e-8","-1.74","-","42.52","1e-8","0","bin870.log"
"Sep 29 2015","2457294.999965278","465220801","169","1.85e-7","3.90e-8","-1.74","-","44.73","1e-8","0","bin871.log"
"Oct 02 2015","2457297.999965278","465480001","179.27","2.50e-7","4.40e-8","-1.74","-","46.99","1e-8","0","bin872.log"
"Oct 05 2015","2457300.999965278","465739201","138.83","2.04e-7","4.10e-8","-1.74","-","49.29","1e-8","0","bin873.log"
"Oct 08 2015","2457303.999965278","465998401","163.2","2.36e-7","4.40e-8","-1.74","-","51.63","1e-8","0","bin874.log"
"Oct 11 2015","2457306.999965278","466257601","138.07","2.01e-7","4.30e-8","-1.74","-","53.99","1e-8","0","bin875.log"
"Oct 14 2015","2457309.999965278","466516801","121.34","1.48e-7","3.40e-8","-1.74","-","56.37","1e-8","0","bin876.log"
"Oct 17 2015","2457312.999965278","466776001","80.12","1.32e-7","3.33e-8","-1.74","-","58.76","1e-8","0","bin877.log"
"Oct 20 2015","2457315.999965278","467035201","66.79","1.27e-7","3.40e-8","-1.74","-","61.14","1e-8","0","bin878.log"
"Oct 23 2015","2457318.999965278","467294401","89","1.55e-7","3.80e-8","-1.74","-","63.53","1e-8","0","bin879.log"
"Oct 26 2015","2457321.999965278","467553601","90.46","1.33e-7","3.30e-8","-1.74","-","65.90","1e-8","0","bin880.log"
"Oct 29 2015","2457324.999965278","467812801","88.64","1.42e-7","3.40e-8","-1.74","-","68.25","1e-8","0","bin881.log"
"Nov 01 2015","2457327.999965278","468072001","49.31","6.58e-8","2.28e-8","-1.74","-","70.58","1e-8","0","bin882.log"
"Nov 04 2015","2457330.999965278","468331201","91.49","1.41e-7","3.20e-8","-1.74","-","72.89","1e-8","0","bin883.log"
"Nov 07 2015","2457333.999965278","468590401","59.55","1.01e-7","3.02e-8","-1.74","-","75.17","1e-8","0","bin884.log"
"Nov 10 2015","2457336.999965278","468849601","113.42","1.27e-7","3.05e-8","-1.74","-","77.42","1e-8","0","bin885.log"
"Nov 13 2015","2457339.999965278","469108801","133.69","1.30e-7","3.04e-8","-1.74","-","79.62","1e-8","0","bin886.log"
"Nov 16 2015","2457342.999965278","469368001","112.29","1.38e-7","3.20e-8","-1.74","-","81.79","1e-8","0","bin887.log"
"Nov 19 2015","2457345.999965278","469627201","75.72","1.05e-7","2.69e-8","-1.74","-","83.91","1e-8","0","bin888.log"
"Nov 22 2015","2457348.999965278","469886401","97.78","1.35e-7","3.30e-8","-1.74","-","85.99","1e-8","0","bin889.log"
"Nov 25 2015","2457351.999965278","470145601","87.12","1.28e-7","3.23e-8","-1.74","-","88.02","1e-8","0","bin890.log"
"Nov 28 2015","2457354.999965278","470404801","64.57","1.07e-7","3.27e-8","-1.74","-","90.00","1e-8","0","bin891.log"
"Dec 01 2015","2457357.999965278","470664001","93.28","1.33e-7","3.31e-8","-1.74","-","91.92","1e-8","0","bin892.log"
"Dec 04 2015","2457360.999965278","470923201","170.05","1.87e-7","3.70e-8","-1.74","-","93.80","1e-8","0","bin893.log"
"Dec 07 2015","2457363.999965278","471182401","74.92","1.19e-7","2.99e-8","-1.74","-","95.62","1e-8","0","bin894.log"
"Dec 10 2015","2457366.999965278","471441601","183.92","1.99e-7","3.90e-8","-1.74","-","97.40","1e-8","0","bin895.log"
"Dec 13 2015","2457369.999965278","471700801","112.87","1.61e-7","3.40e-8","-1.74","-","99.13","1e-8","0","bin896.log"
"Dec 16 2015","2457372.999965278","471960001","146.67","2.02e-7","4.00e-8","-1.74","-","100.81","1e-8","0","bin897.log"
"Dec 19 2015","2457375.999965278","472219201","147.55","1.80e-7","3.50e-8","-1.74","-","102.44","1e-8","0","bin898.log"
"Dec 22 2015","2457378.999965278","472478401","138.72","1.78e-7","3.60e-8","-1.74","-","104.04","1e-8","0","bin899.log"
"Dec 25 2015","2457381.999965278","472737601","108.78","1.50e-7","3.60e-8","-1.74","-","105.60","1e-8","0","bin900.log"
"Dec 28 2015","2457384.999965278","472996801","421.9","3.60e-7","4.70e-8","-1.74","-","107.13","1e-8","0","bin901.log"
"Dec 31 2015","2457387.999965278","473256001","220.32","2.31e-7","4.00e-8","-1.74","-","108.63","1e-8","0","bin902.log"
"Jan 03 2016","2457390.999965278","473515201","233.15","3.09e-7","4.60e-8","-1.74","-","110.11","1e-8","0","bin903.log"
"Jan 06 2016","2457393.999965278","473774401","331.47","3.29e-7","4.90e-8","-1.74","-","111.57","1e-8","0","bin904.log"
"Jan 09 2016","2457396.999965278","474033601","138.44","2.31e-7","4.80e-8","-1.74","-","113.01","1e-8","0","bin905.log"
"Jan 12 2016","2457399.999965278","474292801","154.2","2.67e-7","6.30e-8","-1.74","-","114.45","1e-8","0","bin906.log"
"Jan 15 2016","2457402.999965278","474552001","249.95","2.77e-7","4.30e-8","-1.74","-","115.88","1e-8","0","bin907.log"
"Jan 18 2016","2457405.999965278","474811201","126.21","2.01e-7","4.10e-8","-1.74","-","117.30","1e-8","0","bin908.log"
"Jan 21 2016","2457408.999965278","475070401","279.7","3.10e-7","4.90e-8","-1.74","-","118.72","1e-8","0","bin909.log"
